-0.668356 0.663067 -1.180250
-1.160456 1.482881 -2.102432
-0.966062 0.397457 -1.287357
0.095364 -0.237204 0.030720
-0.839721 0.554408 -1.268083
-0.961608 0.737465 -1.484658
1.125102 0.062362 0.767679
0.698194 0.592136 0.075057
1.044123 0.530510 0.418676
-1.666760 -0.011140 -1.667633
-0.489817 0.086545 -0.680478
1.029463 0.136195 0.639061
-0.939699 0.179343 -1.134845
0.684983 -0.161639 0.509499
1.283158 -1.886492 2.061568
0.262694 -0.245609 0.184263
1.281304 -0.805570 1.420108
-0.525319 -1.445263 0.194700
0.922740 1.409965 -0.209660
1.830348 0.490858 1.140215
0.815617 0.293510 0.356076
1.693052 -0.851867 1.813092
-1.125224 -1.384585 -0.373854
0.982726 -0.283174 0.845795
-0.432789 0.463303 -0.852853
-0.119709 -1.006421 0.295074
1.116211 0.341887 0.594329
-0.948211 -0.645793 -0.653992
0.767959 1.276972 -0.268365
0.141007 -1.225041 0.655960
0.901592 -1.090498 1.251626
0.108885 -1.293486 0.667954
0.683210 0.303323 0.232706
-1.480400 -2.208684 -0.201408
0.647912 1.277976 -0.375546
-0.684058 0.620131 -1.168777
-1.108819 -0.782469 -0.715690
1.009089 0.224592 0.568647
-0.198525 0.328953 -0.565332
-0.609689 -0.319640 -0.546482
1.768399 0.384836 1.147968
-0.350820 0.194731 -0.621103
-0.050223 -0.429916 0.015527
0.642738 -0.002278 0.377662
-0.173234 0.281253 -0.514643
-0.041215 0.689928 -0.639328
-0.428590 -0.222169 -0.443384
-0.972233 0.142820 -1.142113
-1.109283 0.647407 -1.562468
-1.103294 -1.554152 -0.254014
0.201017 -0.280842 0.150357
1.483766 0.142632 1.038614
-0.429892 0.399548 -0.812543
-0.198780 -2.645639 1.195147
0.803327 -0.008556 0.523961
-0.119838 -3.218482 1.604312
1.199171 2.316090 -0.500573
1.196416 -0.158305 0.961613
0.850259 0.030431 0.542554
-0.290204 -0.005363 -0.448845
-0.368351 0.002576 -0.522929
-0.889060 -0.579592 -0.640658
-0.243546 -0.821576 0.075709
-0.083310 1.161008 -0.955542
0.778502 -1.193631 1.203384
1.437427 -0.832201 1.574489
-0.170010 0.827886 -0.835341
0.830466 0.531099 0.228626
-0.380463 1.197847 -1.241182
-0.717285 -0.583110 -0.486062
0.390703 -0.165723 0.250633
1.528091 1.286931 0.400641
-0.245963 -0.425506 -0.160877
-0.779568 -0.985456 -0.303206
-1.212357 -0.173755 -1.167926
1.179212 -1.448621 1.710095
-0.632902 -0.642695 -0.375871
-1.185021 1.052917 -1.869741
0.735474 -1.012675 1.058069
1.044224 -0.592160 1.083291
1.686280 -0.442512 1.564776
0.013295 0.869306 -0.697106
1.632695 0.533843 0.939280
0.251836 0.540038 -0.290414
1.338732 -1.090690 1.639864
-1.161808 -0.475268 -0.944575
-0.845456 0.335050 -1.143334
-0.377548 0.716877 -0.953900
1.028105 -0.794025 1.188466
1.355537 0.425392 0.757393
-0.313630 0.640499 -0.851940
1.911474 -1.629497 2.467313
3.491435 1.212603 2.187836
0.613640 -0.591551 0.700627
-0.412449 -0.459031 -0.288851
0.486742 0.851209 -0.266035
-0.811267 1.222033 -1.637997
0.887936 0.298913 0.417087
-0.687794 0.985711 -1.388486
-0.912545 0.041958 -1.029415
