2 1
0.322652699179574 1.05609819413798 -3.73758368125003
-0.583980545157777 1.57601379817244 -7.08764431110279
0.791286727537858 0.541062434577215 -0.844808081543457
-0.041822615503452 0.288642579828725 -0.864435702890618
-0.109342156171855 1.03262743270691 -3.55005916514724
0.812934007436658 0.473114718683404 -0.0631413634073819
-0.152980944412893 1.39406426433011 -4.50061042272127
1.50199439763886 -1.84274166189067 9.19612008867642
1.72296853727008 -1.40813506712606 6.71550718991988
2.53328793337511 -0.317717413227541 3.31214352612385
0.628212649272514 -1.24350829261492 4.74332730472338
-0.223073616495674 -0.815923356946526 0.137174538012035
-3.24390287730823 0.252842348632602 -6.83610383419015
-2.14966492769385 -0.759165090832162 -2.57893754029958
0.16518883558476 -0.22135337353792 -0.320516105292166
0.734833808807572 0.0343381761335641 1.93960118372654
-0.39931319843822 1.50297119751831 -4.01641847827788
-0.166722619696635 0.236092251456858 -0.321267364927982
-0.880333139774497 0.787973520156647 -4.61992011964868
-0.10178891696687 0.671019322657111 -2.27098450532608
2.06921538274539 -0.233173064720885 5.25324333360758
0.525132373199448 -0.665648268899219 1.97337565275634
-0.42698249634631 -0.227835620416761 -1.24971011718755
-0.161042456402834 0.133450914466087 -1.34703851027081
0.357581058883171 1.81837076431415 -2.98333773371209
0.561794207807435 0.227981680551807 0.54660297931313
-2.60720774302979 -1.48214909431945 -1.59553625424651
-0.215491401049575 -0.494655306468263 2.18445526635947
-1.37887619433308 0.588377973806509 -3.60091624329183
1.11844395736448 -0.524366551667179 3.54545100440591
1.02125330231479 0.245967066651074 0.462317508386807
2.08739860624544 -1.19001891561915 8.49429284009673
-0.813775068271309 1.38761591813172 -4.64660940262883
0.420856243653165 0.363240405254614 -1.56758371613419
1.52366739082983 2.3540116958972 -3.86630890100044
0.928664450451214 0.300466237712522 -0.400817175828026
0.923989847005208 1.26722773016648 -1.73146166264827
-0.280528442501112 -1.4441207789962 4.03214346863127
-0.233176007383712 0.520427308304231 -2.77943054918683
1.40925566204225 -3.19783538564186 10.8377528214312
-1.28060566667148 -1.00891660079666 0.567206934298143
-0.912469955205135 -1.64153156117033 3.75041507788973
-0.390501921990802 0.62630353523113 -3.7292046177656
-1.10598667607796 0.919351105063459 -6.1084532419084
-0.851218868286633 -0.151531813176955 -1.45259001840147
0.790208732594615 -0.376587409278432 3.42220694082456
-0.34478433644821 -2.03965108990045 5.59202743054885
-0.0412641547456105 -0.618048276980952 -0.316378335877107
3.48847370981255 -1.34971994644389 11.2934441998368
1.90266775130377 0.320531159057515 4.29636966573513
0.598069890201774 0.16953806582025 2.29739360127568
0.967256473424508 -0.592792878701027 3.03710916880962
1.83054248711479 -0.950367796556316 7.4006745782703
-0.589929856209973 0.0146698461468149 -1.1292393734843
-0.110726954222127 0.607257208410112 -3.33086625715257
-0.995039056779244 -0.265732803925757 0.361024831469806
-0.120818318392997 -0.464012459484846 0.71002385200299
-1.09829537732293 -0.992991795395244 0.795386521105566
-0.198928568258325 -1.59022983672537 6.69702224108023
0.27046163543099 0.245636324623416 -1.35647344033551
-0.106844121392005 -0.974763206380305 3.35142469706828
1.38393397578976 -0.874142548640067 6.49460787950391
0.052657086010745 -0.840598173856997 3.92258090010484
0.718801800050272 1.80325966914469 -3.65535201599276
0.446075627498383 -0.655007142303664 4.51552014072047
0.051106428395964 -0.986792544810492 2.62532790464844
-1.8398918175705 1.60472473753681 -7.90419660128895
1.07263560550074 -0.804047903868454 4.28335252273445
0.151333713023911 -1.56431226178493 4.37447678460203
0.992322372866879 0.483463357561335 2.32110283352363
-1.40871915756124 0.552842790934831 -4.30799534683795
-1.49766805428904 0.71507702090763 -3.87708360722746
2.3439938671732 -0.806287799280641 6.52233700134376
1.15573513017837 0.663351124475547 0.567554969863228
-1.46294069384933 -0.13831242611958 -3.2788970683955
0.200741429275107 -1.96248592614042 4.5846509716142
-0.0654707333517044 1.43492192028112 -3.45189672727404
2.03050432781644 0.134655259509709 3.14451954934
-0.331208665225861 0.226658670664004 0.193621763462116
0.533846604281283 1.45128533371086 -2.33376143294894
-2.26745634939874 -0.182820677905569 -4.3984515318648
0.839429014848432 -0.360314179866568 5.19865623275066
0.798627128491575 -0.956522356954986 4.42841133689309
0.517764990909859 -0.666676701433495 3.28510417832005
